id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ER503,Akurdet,Akurdet,akurdet-er503,ER503,15.559,37.937
ER507,Barentu,Barentu,barentu-er507,ER507,15.11,37.657
ER504,Dige,Dige,dige-er504,ER504,15.722,37.559
ER509,Forto,Forto,forto-er509,ER509,15.822,36.974
ER508,Gogne,Gogne,gogne-er508,ER508,15.144,37.381
ER510,Haykota,Haykota,haykota-er510,ER510,15.215,36.969
ER511,Lalay Gash,Lalay Gash,lalay-gash-er511,ER511,14.622,37.418
ER501,Logo Anseba,Logo Anseba,logo-anseba-er501,ER501,15.401,38.674
ER502,Mensura,Mensura,mensura-er502,ER502,15.48,38.248
ER505,Mogolo,Mogolo,mogolo-er505,ER505,15.326,37.732
ER514,Molqi,Molqi,molqi-er514,ER514,14.994,38.275
ER512,Omhajer,Omhajer,omhajer-er512,ER512,14.648,36.779
ER506,Shambuko,Shambuko,shambuko-er506,ER506,14.923,37.915
ER513,Tesseney,Tesseney,tesseney-er513,ER513,15.181,36.59
